,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
53,1704620152.397067,30,22.75925925925926,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
54,1704620153.785747,45,23.163636363636364,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
55,1704620154.790221,29,23.267857142857142,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
56,1704620155.550941,25,23.29824561403509,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
57,1704620156.148973,18,23.20689655172414,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
58,1704620157.031249,24,23.220338983050848,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
59,1704620157.695889,23,23.216666666666665,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
60,1704620158.507232,28,23.295081967213115,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
61,1704620159.310939,26,23.338709677419356,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
62,1704620160.074498,19,23.26984126984127,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
63,1704620161.318141,44,23.59375,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
64,1704620162.096926,26,23.630769230769232,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
